,CXSE3.SA,ANIM3.SA,EGIE3.SA,BSLI4.SA,GRND3.SA,BEES3.SA,HBOR3.SA,WIZC3.SA,MTRE3.SA,PNVL3.SA,BBSE3.SA,GMAT3.SA,BLAU3.SA,DIRR3.SA,BRSR5.SA,CGRA4.SA,ENGI4.SA,FESA3.SA,GEPA3.SA,GEPA4.SA,SOJA3.SA,TAEE3.SA,TASA3.SA,TFCO4.SA,COCE5.SA,CPFE3.SA,SAPR3.SA,ALUP3.SA,EVEN3.SA,SEER3.SA,B3SA3.SA,CPLE3.SA,EUCA3.SA,HBSA3.SA,LAND3.SA,TAEE4.SA,VIVT3.SA,CASH3.SA,CMIN3.SA,USIM3.SA,USIM5.SA,CMIG3.SA,ESPA3.SA,ITUB4.SA,KLBN11.SA,TOTS3.SA,KLBN3.SA,OIBR4.SA,RANI3.SA,BMIN4.SA,ENEV3.SA,EQTL3.SA,RCSL4.SA,SUZB3.SA,ENGI3.SA,SMFT3.SA,TRIS3.SA,SBFG3.SA,JHSF3.SA,ONCO3.SA,LAVV3.SA,BMEB4.SA,HYPE3.SA,MILS3.SA,SANB11.SA,CYRE3.SA,CEAB3.SA,EZTC3.SA,RAIZ4.SA,NEOE3.SA,FESA4.SA,WEGE3.SA,TASA4.SA,BRAV3.SA,UNIP5.SA,SANB3.SA,ITSA4.SA,BRGE3.SA,RECV3.SA,QUAL3.SA,MBRF3.SA,EKTR3.SA,BEES4.SA,LWSA3.SA,EMBJ3.SA,CLSC3.SA,CRIV3.SA,KEPL3.SA,TAEE11.SA,UNIP6.SA,AGRO3.SA,POSI3.SA,CRIV4.SA,BRGE5.SA,BAZA3.SA,BRGE12.SA,KLBN4.SA,BRGE11.SA,CGRA3.SA,EUCA4.SA,AURE3.SA,BRGE6.SA,CLSC4.SA,LEVE3.SA,PDGR3.SA,SMTO3.SA,ITSA3.SA,AMBP3.SA,RAIL3.SA,CAML3.SA,BPAC11.SA,BRSR6.SA,SANB4.SA,BRAP4.SA,EMAE4.SA,EKTR4.SA,ASAI3.SA,VALE3.SA,OIBR3.SA,TTEN3.SA,BGIP3.SA,GGPS3.SA,SAPR4.SA,ISAE4.SA,AALR3.SA,BMGB4.SA,RENT3.SA,FRAS3.SA,TEND3.SA,COGN3.SA,INTB3.SA,BBDC3.SA,UNIP3.SA,SYNE3.SA,SAPR11.SA,ALUP11.SA,PSSA3.SA,SAUD3.SA,MATD3.SA,MULT3.SA,RDOR3.SA,TUPY3.SA,HAPV3.SA,AZZA3.SA,ENGI11.SA,PRIO3.SA,BRKM5.SA,DASA3.SA,PETR3.SA,ABEV3.SA,BHIA3.SA,YDUQ3.SA,BBAS3.SA,TIMS3.SA,VBBR3.SA,CSAN3.SA,SIMH3.SA,BBDC4.SA,ROMI3.SA,PETR4.SA,FHER3.SA,PGMN3.SA,FLRY3.SA,VIVA3.SA,IRBR3.SA,LREN3.SA,RADL3.SA,BGIP4.SA,BMEB3.SA,LIGT3.SA,ODPV3.SA,SBSP3.SA,MYPK3.SA,LJQQ3.SA,MRVE3.SA,UGPA3.SA,BRAP3.SA,CSNA3.SA,CURY3.SA,SLCE3.SA,POMO4.SA,RAPT4.SA,BPAC3.SA,GGBR4.SA,ALUP4.SA,BPAC5.SA,BRKM3.SA,BRSR3.SA,BSLI3.SA,IFCM3.SA,ISAE3.SA,ITUB3.SA,PLPL3.SA,CBAV3.SA,ECOR3.SA,GGBR3.SA,JSLG3.SA,PINE4.SA,VAMO3.SA,VULC3.SA,BEEF3.SA,CMIG4.SA,GOAU4.SA,DXCO3.SA,PMAM3.SA,ALOS3.SA,AXIA3.SA,MGLU3.SA,IGTI11.SA,PCAR3.SA,ALPA4.SA,MDIA3.SA,AMAR3.SA,CSMG3.SA,MOVI3.SA,AXIA6.SA,AZEV4.SA
2026-01-19,18.7944,4.0752,35.0017,4.0589,4.3016,9.2762,2.9789,8.2972,3.8986,13.0649,37.1447,4.6346,11.7483,14.5258,26.3341,28.3161,11.018,20.0423,42.3207,64.8546,7.0709,13.5959,5.245,15.8578,34.8002,47.4387,9.0071,13.093,6.8956,12.7563,16.8207,15.1981,26.3865,3.304,9.1645,13.3622,36.3129,4.5371,5.1478,12.2685,14.7077,16.6847,0.831,40.8037,16.9559,49.1464,3.3526,1.2551,8.3204,20.0866,27.294,40.6614,0.5375,43.3075,12.2173,19.8918,4.793,10.9609,12.2095,1.3902,12.8286,92.129,22.908,15.3192,28.7261,26.5251,13.5827,13.785,0.5505,34.2583,6.0853,43.3057,5.3712,21.4001,60.7333,13.3051,13.6747,13.5743,11.8415,1.7677,16.9185,52.5093,8.673,3.7207,73.827,129.4915,6.9916,7.1895,38.898,61.0615,18.8465,4.1992,6.7377,13.2413,71.1501,13.4512,3.2957,13.1823,24.1119,27.361,12.462,12.9367,139.6215,33.6862,1.6892,17.3521,13.0575,0.1634,14.271,5.9022,56.403,14.7582,14.133,22.9528,36.826,38.0536,9.4249,82.0452,0.1227,15.666,57.5589,12.8451,7.0725,27.3291,3.4807,5.0446,42.202,21.5595,30.8005,2.4881,13.4909,15.5052,57.2877,3.6819,37.1346,32.0888,46.9154,13.6591,4.8547,30.3059,35.2367,12.5704,11.3178,19.5561,48.1771,61.8898,9.0317,2.2146,47.2965,16.1717,1.1852,9.2233,23.8603,19.724,26.5373,3.1832,8.6097,17.6096,6.8876,39.0429,3.8338,3.7121,14.8521,20.8975,52.0638,14.0387,18.0255,30.4306,55.7479,2.2464,13.6127,27.7102,8.8576,1.2105,5.7351,24.0439,19.1759,6.3756,30.681,14.3631,5.948,4.9566,24.6956,21.0777,9.4232,11.4919,7.4019,15.3881,3.0971,0.5521,31.9443,40.7113,8.523,11.2976,7.3345,16.5129,6.0629,13.6936,2.8261,13.8274,3.0242,9.7988,8.33,4.7262,0.348,26.8333,47.3586,5.1898,23.9235,1.7222,11.3976,17.3793,0.6158,49.1894,7.9018,52.2654,0.1261
2026-01-20,18.9501,4.1415,35.2237,4.0651,4.3236,9.341,3.0336,8.35,3.9204,13.1723,37.3296,4.6711,11.8116,14.6194,27.3233,28.535,11.2212,21.0217,42.8949,67.9813,7.1377,13.6412,5.2752,16.0476,34.8982,47.733,9.0513,13.2057,7.0028,12.8924,16.852,15.2283,26.4185,3.3308,9.2123,13.3789,36.5554,4.5597,5.1782,12.546,15.1632,16.752,0.8352,40.8977,16.9975,51.0127,3.352,1.2619,8.3559,20.2916,27.5163,40.8157,0.5379,43.3922,12.2514,19.995,4.8387,10.956,12.388,1.4159,12.91,92.7654,22.977,15.3294,28.8232,26.8945,13.8178,13.8309,0.5772,34.3124,6.1051,43.3033,5.4223,21.447,60.7344,13.3083,13.7222,13.581,11.8488,1.7646,16.9715,52.5744,8.6869,3.7186,73.9767,129.3628,6.9924,7.204,38.9004,61.0746,18.8717,4.2141,6.7385,13.2447,71.3385,13.4503,3.2956,13.183,24.0542,27.403,12.4699,12.9376,139.5159,33.7445,1.7124,17.3982,13.073,0.1631,14.2868,5.9151,56.6782,14.7932,14.1341,22.914,36.733,37.9865,9.4901,81.9283,0.1232,15.6695,57.8069,12.8731,7.048,27.331,3.4792,5.0337,42.1991,21.5716,30.6596,2.4902,13.4816,15.4631,57.1877,3.6702,37.0267,32.0637,46.9878,13.6482,4.8181,30.2818,35.3449,12.5357,11.2297,19.6411,48.1351,61.7116,8.8699,2.142,47.266,16.1673,1.1735,9.213,24.1636,19.5255,26.1854,3.1318,8.5858,17.5615,6.9204,38.7837,3.8191,3.6632,14.7755,20.8625,52.0783,13.954,17.9599,30.1839,55.1302,2.1917,13.607,27.6896,8.8452,1.1974,5.7245,23.7781,19.1157,6.3532,30.5779,14.2599,5.9302,4.9449,24.4361,20.9158,9.3532,11.2707,7.3815,15.2299,3.0163,0.5483,31.7758,40.6757,8.4784,11.3382,7.3088,16.2381,6.019,13.5394,2.7956,13.7311,2.9533,9.703,8.228,4.7252,0.3459,26.6339,46.9937,5.1107,23.7417,1.6949,11.3237,17.2228,0.6131,48.7729,7.7816,51.9336,0.1261
2026-01-21,19.1112,4.1963,35.457,4.0906,4.3428,9.4062,3.0854,8.3863,3.9423,13.2881,37.5702,4.7076,11.8965,14.7117,28.3052,28.7457,11.3907,22.0489,43.4685,71.3492,7.2049,13.6997,5.3055,16.2505,34.9932,48.0189,9.0795,13.2819,7.1073,13.0267,16.9052,15.2564,26.4427,3.3559,9.281,13.4004,36.8188,4.5801,5.2124,12.8105,15.6177,16.7991,0.8379,40.9881,16.9897,53.0029,3.351,1.2687,8.3926,20.4939,27.7043,40.9876,0.5404,43.4561,12.2811,20.1132,4.8713,10.9534,12.4999,1.4399,13.0015,93.4833,23.0214,15.3218,28.9478,27.1424,14.0311,13.8747,0.5969,34.3605,6.1225,43.3369,5.4698,21.4941,60.7671,13.3029,13.7616,13.5876,11.8462,1.7622,17.0247,52.6464,8.7049,3.7133,74.0123,129.2775,6.9933,7.2119,38.9093,61.0511,18.8503,4.2214,6.7393,13.2481,71.6065,13.45,3.2886,13.1837,23.998,27.3906,12.4894,12.9384,139.5443,33.8016,1.7383,17.3689,13.0707,0.1628,14.3076,5.9232,56.9121,14.805,14.1338,22.8753,36.6611,37.914,9.5207,81.8031,0.1236,15.6823,58.0445,12.8663,7.0247,27.3328,3.4805,5.0228,42.1126,21.5679,30.5192,2.4833,13.4728,15.3942,57.0437,3.6584,36.9155,31.9857,46.9721,13.64,4.7782,30.2456,35.4456,12.5148,11.1427,19.6817,48.0457,61.5467,8.7026,2.0675,47.2265,16.1554,1.1572,9.1558,24.4495,19.3129,25.7867,3.0834,8.5331,17.5015,6.9546,38.5105,3.8044,3.6128,14.6993,20.7952,52.0778,13.9224,17.8883,29.9392,54.4766,2.1315,13.5988,27.6655,8.8377,1.1821,5.7085,23.5186,19.0459,6.3284,30.4728,14.1571,5.9124,4.9311,24.1374,20.6985,9.2722,11.066,7.3407,15.0662,2.9299,0.5448,31.6083,40.6206,8.4308,11.3821,7.285,15.9198,5.9704,13.3795,2.7923,13.6304,2.8868,9.6045,8.0691,4.7226,0.3454,26.4112,46.6586,5.0366,23.5549,1.6683,11.2629,17.0833,0.6105,48.4088,7.6467,51.4701,0.1265
2026-01-22,19.2691,4.2525,35.698,4.1047,4.358,9.4719,3.138,8.4191,3.9619,13.3333,37.8124,4.7471,11.9516,14.7935,29.3223,28.9156,11.5703,23.2014,43.8447,74.8951,7.2728,13.7487,5.3417,16.4478,35.0936,48.4489,9.1258,13.3517,7.2136,13.1027,16.9361,15.2897,26.467,3.377,9.3508,13.4168,36.9924,4.5992,5.2508,13.0703,16.0827,16.8649,0.8403,41.0787,17.002,54.9071,3.3499,1.2755,8.4294,20.6988,27.9257,41.1564,0.543,43.5702,12.3176,20.151,4.9112,10.9438,12.6007,1.4765,13.0718,94.1827,23.0722,15.3283,29.0569,27.2564,14.2822,13.9155,0.6294,34.4442,6.1356,43.3705,5.5212,21.5354,60.8158,13.2976,13.8099,13.5965,11.8436,1.7587,17.1025,52.7135,8.7256,3.7064,73.9471,129.1922,6.9942,7.2162,38.8803,61.0277,18.8905,4.229,6.7401,13.251,71.9121,13.45,3.2815,13.186,23.921,27.3782,12.5129,12.9392,139.4449,33.8588,1.7588,17.3471,13.0664,0.1621,14.3257,5.9337,57.1192,14.8155,14.1335,22.8366,36.6251,37.8916,9.5822,81.7108,0.1241,15.6982,58.3816,12.8556,7.0057,27.3347,3.4813,5.0186,41.9513,21.5743,30.3644,2.4707,13.4178,15.3108,56.9159,3.6483,36.8,31.9005,46.9084,13.6208,4.737,30.2095,35.4832,12.491,11.0364,19.6441,47.9644,61.3973,8.5346,1.9909,47.2049,16.152,1.1401,9.1426,24.7388,19.1035,25.3742,3.0402,8.4688,17.4218,6.9889,38.2392,3.7912,3.5638,14.6236,20.6944,52.0024,13.8023,17.8198,29.6985,53.7481,2.0733,13.5716,27.6476,8.821,1.1655,5.668,23.3044,18.9871,6.2938,30.3941,14.0631,5.891,4.9111,23.8528,20.4917,9.1931,10.8547,7.3179,14.9187,2.8642,0.5422,31.4416,40.5674,8.4055,11.4258,7.2613,15.6352,5.9197,13.208,2.7551,13.5218,2.8255,9.4936,7.8914,4.7147,0.3445,26.1961,46.2292,4.9652,23.3515,1.6421,11.1616,16.9211,0.6073,48.0475,7.5086,51.0333,0.1269
2026-01-23,19.4389,4.3179,35.9662,4.1288,4.3719,9.534,3.1922,8.4639,3.9816,13.3908,38.1068,4.7751,12.0333,14.8467,30.2823,29.1119,11.7468,24.4326,44.0882,78.6171,7.3413,13.7966,5.3777,16.634,35.1831,48.9688,9.1624,13.4074,7.3137,13.1928,16.9897,15.3196,26.4766,3.387,9.4319,13.4431,37.1805,4.6172,5.2972,13.3081,16.5135,16.9264,0.8399,41.1851,17.0414,56.7876,3.3493,1.2799,8.4747,20.8976,28.1416,41.3258,0.5458,43.7089,12.3569,20.1845,4.9514,10.9352,12.7138,1.4896,13.139,94.8353,23.1232,15.335,29.1825,27.3777,14.4939,13.9476,0.6593,34.4935,6.1556,43.3907,5.5703,21.571,60.8241,13.2907,13.8502,13.6057,11.8494,1.7552,17.1737,52.8091,8.7506,3.6964,74.0325,129.1374,6.9951,7.2155,38.8699,61.0042,18.8837,4.2367,6.7408,13.2551,72.2411,13.4506,3.275,13.1891,23.8568,27.3756,12.5283,12.9401,139.4197,33.9162,1.779,17.3122,13.0621,0.1612,14.3439,5.9521,57.2496,14.8567,14.1332,22.8086,36.5599,37.9207,9.6465,81.6404,0.1237,15.7126,58.9973,12.8567,6.9776,27.375,3.46,5.0143,41.7864,21.5807,30.1739,2.4583,13.3755,15.2544,56.7921,3.6382,36.6767,31.8155,46.8379,13.5899,4.714,30.171,35.5754,12.4673,10.9293,19.5827,47.8833,61.2176,8.3832,1.917,47.2167,16.1607,1.1233,9.0885,25.0315,18.9023,25.0055,2.9975,8.4051,17.3364,7.0234,38.0175,3.7786,3.5262,14.5528,20.5393,51.9271,13.7466,17.7262,29.6271,53.0994,2.0374,13.5588,27.6046,8.7968,1.1499,5.623,23.0911,18.9296,6.2684,30.1606,13.9768,5.8696,4.8912,23.5625,20.355,9.1286,10.6497,7.2746,14.7594,2.8015,0.5396,31.2758,40.5539,8.3807,11.4749,7.2446,15.3619,5.8832,13.0224,2.7283,13.414,2.7746,9.4199,7.7546,4.7077,0.3432,25.9727,45.8266,4.9045,23.1554,1.63,11.0646,16.7505,0.6038,47.701,7.3731,50.6904,0.1273
2026-01-26,19.5575,4.3842,36.2164,4.1356,4.3943,9.5986,3.2508,8.5259,4.0047,13.4832,38.2957,4.802,12.1088,14.9138,31.3793,29.349,11.9773,25.6044,44.6444,82.2279,7.408,13.8454,5.4162,16.8468,35.277,49.0539,9.185,13.5509,7.4026,13.3339,16.9952,15.3637,26.5042,3.4072,9.4688,13.45,37.5398,4.6352,5.3301,13.534,17.0738,16.9717,0.8435,41.2978,17.0752,58.8006,3.349,1.2867,8.5134,21.071,28.3319,41.59,0.5458,43.8142,12.4067,20.2562,5.007,10.9296,12.8493,1.5006,13.2403,95.6911,23.1345,15.3456,29.3206,27.7501,14.6871,13.9792,0.6876,34.5162,6.1785,43.3715,5.609,21.6216,60.8167,13.3063,13.9028,13.6078,11.8509,1.7517,17.2412,52.8917,8.7723,3.6914,74.2805,129.0083,6.996,7.2251,38.8485,61.0052,18.8687,4.2497,6.7411,13.2793,72.4026,13.4516,3.2771,13.1778,23.8092,27.4842,12.5154,12.9431,139.5048,33.9361,1.815,17.3812,13.0784,0.1616,14.382,5.9679,57.5001,14.892,14.1331,22.7805,36.453,37.8847,9.704,81.5634,0.1242,15.7289,59.3493,12.7938,6.9565,27.3736,3.4636,5.0071,41.8055,21.603,30.0551,2.4599,13.3537,15.2164,56.6535,3.626,36.6088,31.7764,46.9239,13.5965,4.6731,30.1764,35.6532,12.4474,10.8425,19.6641,47.8107,60.9897,8.2155,1.8334,47.1815,16.1509,1.1084,9.0732,25.3654,18.6478,24.6803,2.9474,8.3947,17.2908,7.0483,37.7311,3.7662,3.4821,14.4777,20.4641,51.944,13.6885,17.6337,29.4961,52.3752,2.0005,13.5639,27.5517,8.7928,1.1366,5.5955,22.9157,18.8653,6.2635,30.0579,13.901,5.8448,4.8826,23.3114,20.195,9.0586,10.477,7.2209,14.6688,2.7368,0.5377,31.1212,40.5474,8.3369,11.5087,7.211,15.1325,5.8472,12.8885,2.726,13.3116,2.7221,9.3133,7.6583,4.7025,0.3351,25.7608,45.4735,4.832,22.9894,1.6056,10.989,16.6236,0.6006,47.395,7.2574,50.3393,0.127
2026-01-27,19.73,4.4516,36.4684,4.1595,4.4212,9.6707,3.3106,8.5965,4.0294,13.5823,38.5676,4.8362,12.2224,14.9898,32.5098,29.579,12.2165,26.8497,45.2776,86.2746,7.4766,13.8885,5.4534,17.0622,35.3763,49.3601,9.2095,13.6967,7.4862,13.4848,17.0305,15.3956,26.5297,3.4303,9.5288,13.4688,37.8271,4.6583,5.3632,13.8206,17.6399,17.023,0.8484,41.3871,17.1351,60.7865,3.3491,1.2936,8.5496,21.3032,28.5532,41.8923,0.5478,43.9205,12.4484,20.3736,5.0588,10.924,13.071,1.5108,13.3403,96.294,23.1541,15.3625,29.4186,28.1316,14.962,14.008,0.7161,34.5488,6.2016,43.4119,5.66,21.6723,60.8667,13.3077,13.9325,13.6145,11.8483,1.7481,17.3091,52.9558,8.7941,3.6864,74.5039,129.0404,6.9969,7.2306,38.8272,60.9681,18.8957,4.2647,6.7419,13.2884,72.6225,13.4528,3.2792,13.1677,23.7627,27.5604,12.4996,12.944,139.4456,33.9982,1.8347,17.4281,13.0939,0.1627,14.3813,5.9821,57.7277,14.9565,14.1277,22.7487,36.3465,37.8396,9.6394,81.4729,0.1247,15.742,59.698,12.7387,6.9276,27.3672,3.4621,4.9998,41.8247,21.6254,29.9334,2.4621,13.3374,15.1751,56.5152,3.615,36.4861,31.7396,47.0186,13.5745,4.6359,30.1185,35.7311,12.4351,10.7538,19.6792,47.7382,60.6399,8.0097,1.7476,47.1463,16.1455,1.0995,9.0299,25.6532,18.4338,24.3532,2.9013,8.3718,17.2436,7.0734,37.4685,3.7538,3.4369,14.4031,20.38,51.9518,13.6306,17.5418,29.3697,51.8643,1.9521,13.5659,27.499,8.7855,1.1235,5.5763,22.7225,18.8013,6.2586,29.939,13.8177,5.8201,4.874,22.9753,20.0228,8.9923,10.2788,7.1675,14.5476,2.6722,0.537,30.9673,40.5068,8.2933,11.5426,7.1809,14.8826,5.8089,12.7388,2.6888,13.1962,2.6706,9.2123,7.5603,4.6945,0.3296,25.5424,45.1231,4.7606,22.8147,1.5803,10.9098,16.4999,0.5973,46.9804,7.1436,50.0217,0.127
2026-01-28,19.8817,4.5053,36.7324,4.1954,4.4422,9.7637,3.3671,8.6518,4.054,13.682,38.8613,4.8774,12.319,15.0668,33.6831,29.8054,12.3973,28.1555,46.4489,90.5719,7.5429,13.9427,5.4909,17.2821,35.4639,49.6356,9.2453,13.8053,7.5768,13.6343,17.0879,15.4256,26.5476,3.4488,9.5964,13.4805,38.1114,4.6744,5.4032,14.0922,18.1963,17.0737,0.8476,41.4464,17.1678,62.9634,3.3482,1.3006,8.587,21.5329,28.7772,42.1703,0.5477,44.006,12.4853,20.5065,5.0926,10.9215,13.2048,1.5206,13.4322,96.9793,23.1212,15.3497,29.5246,28.3858,15.236,14.0368,0.7535,34.5882,6.2198,43.4286,5.7064,21.7231,60.8969,13.3102,13.9638,13.6211,11.8376,1.7409,17.3771,53.03,8.8193,3.6762,74.6127,129.1301,6.9978,7.2149,38.8122,60.8785,18.869,4.2711,6.7426,13.2957,72.9234,13.4541,3.2727,13.1651,23.7139,27.5803,12.4918,12.9448,139.4974,34.0757,1.8573,17.3969,13.0866,0.1633,14.3736,5.9875,57.8131,14.961,14.1223,22.7169,36.2609,37.8187,9.6216,81.3739,0.1252,15.7645,60.0426,12.6673,6.8999,27.3546,3.4634,4.9926,41.6421,21.6318,29.8121,2.4552,13.3185,15.1075,56.3772,3.6051,36.3432,31.6577,47.0136,13.5019,4.5876,30.0491,35.8195,12.4199,10.4916,19.604,47.6382,60.3044,7.7756,1.6616,47.1021,16.1331,1.0873,9.0204,25.8882,18.2231,23.9719,2.8563,8.3204,17.1732,7.0969,37.1926,3.7414,3.3874,14.3288,20.2767,51.9377,13.5654,17.4442,29.1828,51.2837,1.8799,13.5649,27.4576,8.778,1.1084,5.5457,22.4873,18.7239,6.2521,29.8183,13.7319,5.7946,4.8593,22.5758,19.7337,8.9153,10.0942,7.1146,14.405,2.6022,0.5298,30.8142,40.4353,8.2478,11.5766,7.1527,14.542,5.7618,12.5463,2.655,13.0747,2.6217,9.1097,7.4008,4.6877,0.3238,25.302,44.8014,4.6903,22.6352,1.5556,10.8389,16.3574,0.5941,46.5546,7.0167,49.5774,0.1273
2026-01-29,20.0404,4.5807,37.0111,4.2313,4.4667,9.8596,3.4266,8.7038,4.0764,13.7568,39.1573,4.913,12.4335,15.1732,34.8759,30.0073,12.5807,29.6727,47.523,95.099,7.6128,13.9677,5.5326,17.5285,35.5591,50.0791,9.2569,13.8942,7.6655,13.7082,17.1534,15.4639,26.5654,3.4635,9.6644,13.5068,38.3347,4.6891,5.4476,14.3465,18.7667,17.1281,0.8465,41.5058,17.2,65.2335,3.3474,1.3079,8.6337,21.7563,28.9986,42.4328,0.5518,44.1425,12.5232,20.6025,5.1351,10.9311,13.3967,1.5291,13.4749,97.7252,23.1239,15.3108,29.6277,28.5374,15.5064,14.0626,0.7892,34.6294,6.2339,43.4454,5.7568,21.7391,60.9139,13.3676,13.9951,13.6302,11.8308,1.7484,17.4679,53.1043,8.8446,3.667,74.7226,129.2649,6.9987,7.1942,38.8393,60.789,18.9066,4.2808,6.7434,13.3009,73.2007,13.4555,3.2657,13.164,23.6399,27.6296,12.4848,12.9456,139.038,34.1656,1.8754,17.3045,13.0834,0.1644,14.3377,5.9948,57.7011,14.9541,14.1216,22.6815,36.1973,37.7665,9.6111,81.3804,0.1257,15.7842,60.491,12.5504,6.8772,27.3495,3.4604,4.9911,41.4232,21.6382,29.6765,2.441,13.2243,15.0257,56.2553,3.5938,36.1963,31.5547,46.9603,13.5021,4.537,29.9898,35.8996,12.4033,10.2132,19.496,47.5462,59.9856,7.5203,1.5724,47.1213,16.1207,1.0733,8.9664,26.1134,18.0082,23.5781,2.8341,8.2578,17.0794,7.1205,36.9852,3.7325,3.3387,14.2615,20.1563,51.8625,13.4608,17.3458,29.0017,50.6482,1.8124,13.5449,27.4228,8.7702,1.0921,5.511,22.2598,18.6477,6.2212,29.706,13.6545,5.7656,4.8385,22.3116,19.4614,8.8336,9.8985,7.0457,14.2617,2.558,0.5235,30.6678,40.3566,8.2242,11.6092,7.1246,14.2144,5.7077,12.3442,2.6134,12.9604,2.5737,8.9962,7.2232,4.684,0.3178,25.0687,44.4028,4.6743,22.4252,1.5313,10.7255,16.1791,0.5909,46.1328,6.8871,49.1566,0.1278
2026-01-30,20.2319,4.6584,37.4146,4.2932,4.4943,9.9635,3.4878,8.8214,4.0995,13.8292,39.5845,4.9516,12.5703,15.2729,36.7168,30.2343,12.7848,31.3969,48.6689,99.8524,7.6803,14.005,5.5682,17.7685,35.6945,50.7914,9.3382,13.952,7.7455,13.8106,17.2192,15.543,26.5686,3.4764,9.7262,13.5309,38.6872,4.7028,5.4987,14.6018,19.3306,17.1867,0.8524,41.6083,17.2426,67.7972,3.347,1.3127,8.7179,21.9521,29.224,42.7338,0.5539,44.2588,12.5967,20.7424,5.1829,10.9406,13.6005,1.5377,13.5137,98.2603,23.1472,15.2361,29.704,28.697,15.738,14.0883,0.8294,34.703,6.2538,43.4487,5.8047,21.7493,60.9165,13.4585,14.029,13.6396,11.8324,1.7551,17.5419,53.1805,8.8894,3.6614,74.9251,129.4696,6.9996,7.1714,38.9753,60.6996,18.9008,4.2935,6.7442,13.3057,73.459,13.4569,3.2589,13.1636,23.5444,27.6711,12.4812,12.9465,138.5202,34.3226,1.893,17.2017,13.0777,0.1654,14.4199,6.0108,58.0496,15.0533,14.1209,22.6813,36.082,37.7142,9.6301,81.4366,0.1253,15.7988,61.0345,12.5162,6.8344,27.4306,3.4129,4.9905,41.1154,21.643,29.5273,2.4269,13.143,14.9703,56.1432,3.581,36.1503,31.4271,46.9235,13.4873,4.5077,29.9278,36.0763,12.3867,9.9404,19.3698,47.4544,59.8425,7.286,1.4864,47.7023,16.0962,1.0592,8.9479,26.3406,17.86,23.2178,2.8303,8.2121,16.9801,7.1441,37.0999,3.7394,3.2978,14.1991,20.0061,51.8041,13.4377,17.1982,28.8431,51.4366,1.7667,13.5428,27.4013,8.7635,1.0769,5.4931,22.2575,18.626,6.1906,29.6462,13.5843,5.7476,4.8155,21.9328,19.2552,8.7721,9.76,6.9771,14.1435,2.5155,0.5149,30.5221,40.3246,8.2384,11.6473,7.1291,13.9342,5.6608,12.1344,2.5725,12.8848,2.5271,9.0949,7.0658,4.6756,0.3115,24.8418,44.2041,4.6246,22.3493,1.5236,10.6131,15.9945,0.5873,45.8809,6.7618,48.9872,0.1285
2026-02-02,20.2802,4.7283,37.6258,4.3255,4.5166,9.9986,3.5444,8.808,4.1341,13.978,39.6282,5.0076,12.6727,15.3998,38.14,30.4267,12.9509,32.0065,49.3349,104.9754,7.7306,14.0337,5.6017,17.986,35.7834,51.0088,9.3796,14.0594,7.8712,13.9294,17.2232,15.6744,26.6253,3.4954,9.7722,13.5071,38.9983,4.5694,5.5132,14.8622,19.8425,17.2025,0.8535,41.6539,17.2433,69.7326,3.3528,1.3177,8.756,22.0041,29.3786,42.9308,0.5547,44.4995,12.6007,20.796,5.2215,10.9465,13.6859,1.5518,13.579,98.987,23.1902,15.2826,29.8632,29.3206,15.7607,14.1331,0.8563,34.7023,6.2344,43.2807,5.8382,21.7998,61.0722,13.4784,14.0986,13.6461,11.8663,1.7596,17.5193,53.3799,8.8852,3.6657,75.0316,129.2489,7.0007,7.1806,38.9026,60.7813,18.9129,4.2982,6.7425,13.3078,73.55,13.4547,3.2617,13.1637,23.4213,27.5692,12.4862,12.9495,138.2588,34.3078,1.9171,17.3168,13.0604,0.1669,14.4611,6.0162,58.1045,15.0377,14.1355,22.6412,35.909,37.6388,9.6286,81.0333,0.1257,15.7819,61.692,12.6038,6.7976,27.4206,3.4134,4.9799,41.2152,21.6083,29.6143,2.4289,13.129,15.051,56.0987,3.5763,36.1047,31.4001,46.671,13.5306,4.4862,29.9882,36.0201,12.3708,9.9067,19.3192,47.43,59.528,7.256,1.4356,47.629,16.0839,1.0464,8.8889,26.3305,17.6238,22.9186,2.7628,8.2043,16.9961,7.1279,36.7794,3.7361,3.231,14.1304,19.9206,51.7511,13.3643,17.1834,28.6596,51.1721,1.7359,13.5658,27.2995,8.7581,1.0685,5.4848,22.0128,18.5225,6.1457,29.6146,13.4488,5.7744,4.7963,21.8249,19.0371,8.7077,9.6018,6.9485,13.9919,2.4873,0.5092,30.1724,40.4062,8.2087,11.6073,7.0614,13.7388,5.6194,12.0552,2.5437,12.7896,2.4593,8.9866,6.9193,4.6713,0.311,24.89,43.6828,4.5292,22.1603,1.5082,10.5665,15.8368,0.5846,45.6847,6.6479,48.5116,0.1276
